Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-02-19 00:00:00.000000,Tarapaca220,57.8
2026-02-19 00:00:00.000000,Atacama220_BP1,55.7
2026-02-19 00:00:00.000000,Crucero220,54.9
2026-02-19 00:00:00.000000,Cardones220,51.8
2026-02-19 00:00:00.000000,PAzucar220,49.9
2026-02-19 00:00:00.000000,Quillota220,49.3
2026-02-19 00:00:00.000000,Charrua220,48.6
2026-02-19 00:00:00.000000,PMontt220,46.3
2026-02-19 01:00:00.000000,Tarapaca220,59.0
2026-02-19 01:00:00.000000,Atacama220_BP1,56.7
2026-02-19 01:00:00.000000,Crucero220,56.0
2026-02-19 01:00:00.000000,Cardones220,52.3
2026-02-19 01:00:00.000000,PAzucar220,50.0
2026-02-19 01:00:00.000000,Quillota220,48.8
2026-02-19 01:00:00.000000,Charrua220,47.9
2026-02-19 01:00:00.000000,PMontt220,26.6
2026-02-19 02:00:00.000000,Tarapaca220,57.5
2026-02-19 02:00:00.000000,Atacama220_BP1,55.2
2026-02-19 02:00:00.000000,Crucero220,54.6
2026-02-19 02:00:00.000000,Cardones220,51.2
2026-02-19 02:00:00.000000,PAzucar220,49.0
2026-02-19 02:00:00.000000,Quillota220,48.0
2026-02-19 02:00:00.000000,Charrua220,47.3
2026-02-19 02:00:00.000000,PMontt220,25.3
2026-02-19 03:00:00.000000,Tarapaca220,58.5
2026-02-19 03:00:00.000000,Atacama220_BP1,55.8
2026-02-19 03:00:00.000000,Crucero220,55.2
2026-02-19 03:00:00.000000,Cardones220,51.6
2026-02-19 03:00:00.000000,PAzucar220,49.3
2026-02-19 03:00:00.000000,Quillota220,48.0
2026-02-19 03:00:00.000000,Charrua220,47.3
2026-02-19 03:00:00.000000,PMontt220,24.9
2026-02-19 04:00:00.000000,Tarapaca220,58.3
2026-02-19 04:00:00.000000,Atacama220_BP1,56.1
2026-02-19 04:00:00.000000,Crucero220,55.4
2026-02-19 04:00:00.000000,Cardones220,52.1
2026-02-19 04:00:00.000000,PAzucar220,49.9
2026-02-19 04:00:00.000000,Quillota220,48.5
2026-02-19 04:00:00.000000,Charrua220,47.6
2026-02-19 04:00:00.000000,PMontt220,24.8
2026-02-19 05:00:00.000000,Tarapaca220,57.8
2026-02-19 05:00:00.000000,Atacama220_BP1,55.7
2026-02-19 05:00:00.000000,Crucero220,55.0
2026-02-19 05:00:00.000000,Cardones220,52.0
2026-02-19 05:00:00.000000,PAzucar220,50.1
2026-02-19 05:00:00.000000,Quillota220,48.6
2026-02-19 05:00:00.000000,Charrua220,47.8
2026-02-19 05:00:00.000000,PMontt220,23.8
2026-02-19 06:00:00.000000,Tarapaca220,57.1
