Fecha Hora,Barra,Costo Marginal [USD/MWh]
2025-11-13 00:00:00.000000,Tarapaca220,85.4
2025-11-13 00:00:00.000000,Atacama220_BP1,80.9
2025-11-13 00:00:00.000000,Crucero220,80.7
2025-11-13 00:00:00.000000,Cardones220,77.9
2025-11-13 00:00:00.000000,Quillota220,76.7
2025-11-13 00:00:00.000000,PAzucar220,76.4
2025-11-13 00:00:00.000000,Charrua220,73.0
2025-11-13 00:00:00.000000,PMontt220,20.6
2025-11-13 01:00:00.000000,Tarapaca220,85.4
2025-11-13 01:00:00.000000,Atacama220_BP1,80.7
2025-11-13 01:00:00.000000,Crucero220,80.6
2025-11-13 01:00:00.000000,Cardones220,77.4
2025-11-13 01:00:00.000000,PAzucar220,75.7
2025-11-13 01:00:00.000000,Quillota220,75.4
2025-11-13 01:00:00.000000,Charrua220,71.8
2025-11-13 01:00:00.000000,PMontt220,17.3
2025-11-13 02:00:00.000000,Tarapaca220,77.4
2025-11-13 02:00:00.000000,Crucero220,73.2
2025-11-13 02:00:00.000000,Atacama220_BP1,72.7
2025-11-13 02:00:00.000000,Cardones220,70.4
2025-11-13 02:00:00.000000,PAzucar220,68.8
2025-11-13 02:00:00.000000,Quillota220,68.2
2025-11-13 02:00:00.000000,Charrua220,64.9
2025-11-13 02:00:00.000000,PMontt220,14.4
2025-11-13 03:00:00.000000,Tarapaca220,75.4
2025-11-13 03:00:00.000000,Crucero220,71.4
2025-11-13 03:00:00.000000,Atacama220_BP1,70.9
2025-11-13 03:00:00.000000,Cardones220,69.0
2025-11-13 03:00:00.000000,PAzucar220,67.7
2025-11-13 03:00:00.000000,Quillota220,67.1
2025-11-13 03:00:00.000000,Charrua220,64.2
2025-11-13 03:00:00.000000,PMontt220,14.0
2025-11-13 04:00:00.000000,Tarapaca220,75.5
2025-11-13 04:00:00.000000,Crucero220,71.3
2025-11-13 04:00:00.000000,Atacama220_BP1,70.8
2025-11-13 04:00:00.000000,Cardones220,69.1
2025-11-13 04:00:00.000000,PAzucar220,67.9
2025-11-13 04:00:00.000000,Quillota220,67.1
2025-11-13 04:00:00.000000,Charrua220,64.2
2025-11-13 04:00:00.000000,PMontt220,13.9
2025-11-13 05:00:00.000000,Tarapaca220,81.2
2025-11-13 05:00:00.000000,Crucero220,76.8
2025-11-13 05:00:00.000000,Atacama220_BP1,76.2
2025-11-13 05:00:00.000000,Cardones220,74.5
2025-11-13 05:00:00.000000,PAzucar220,73.4
2025-11-13 05:00:00.000000,Quillota220,72.6
2025-11-13 05:00:00.000000,Charrua220,69.3
2025-11-13 05:00:00.000000,PMontt220,14.8
2025-11-13 06:00:00.000000,Tarapaca220,81.8
2025-11-13 06:00:00.000000,Crucero220,77.2
2025-11-13 06:00:00.000000,Atacama220_BP1,76.7
