Fecha Hora,Barra,Costo Marginal [USD/MWh]
2025-12-16 00:00:00.000000,Tarapaca220,81.5
2025-12-16 00:00:00.000000,Crucero220,79.2
2025-12-16 00:00:00.000000,Atacama220_BP1,77.6
2025-12-16 00:00:00.000000,PMontt220,74.9
2025-12-16 00:00:00.000000,Quillota220,69.5
2025-12-16 00:00:00.000000,Cardones220,69.5
2025-12-16 00:00:00.000000,PAzucar220,67.9
2025-12-16 00:00:00.000000,Charrua220,67.7
2025-12-16 01:00:00.000000,Tarapaca220,83.5
2025-12-16 01:00:00.000000,Crucero220,81.0
2025-12-16 01:00:00.000000,Atacama220_BP1,79.5
2025-12-16 01:00:00.000000,PMontt220,73.0
2025-12-16 01:00:00.000000,Cardones220,70.9
2025-12-16 01:00:00.000000,Quillota220,69.5
2025-12-16 01:00:00.000000,PAzucar220,68.8
2025-12-16 01:00:00.000000,Charrua220,67.4
2025-12-16 02:00:00.000000,Tarapaca220,83.7
2025-12-16 02:00:00.000000,Crucero220,81.3
2025-12-16 02:00:00.000000,Atacama220_BP1,79.5
2025-12-16 02:00:00.000000,Cardones220,71.3
2025-12-16 02:00:00.000000,Quillota220,69.6
2025-12-16 02:00:00.000000,PAzucar220,69.3
2025-12-16 02:00:00.000000,Charrua220,67.4
2025-12-16 02:00:00.000000,PMontt220,34.2
2025-12-16 03:00:00.000000,Tarapaca220,84.9
2025-12-16 03:00:00.000000,Crucero220,82.2
2025-12-16 03:00:00.000000,Atacama220_BP1,80.4
2025-12-16 03:00:00.000000,Cardones220,72.0
2025-12-16 03:00:00.000000,PAzucar220,70.0
2025-12-16 03:00:00.000000,Quillota220,69.6
2025-12-16 03:00:00.000000,Charrua220,67.2
2025-12-16 03:00:00.000000,PMontt220,26.2
2025-12-16 04:00:00.000000,Tarapaca220,84.7
2025-12-16 04:00:00.000000,Crucero220,82.4
2025-12-16 04:00:00.000000,Atacama220_BP1,80.5
2025-12-16 04:00:00.000000,Cardones220,72.2
2025-12-16 04:00:00.000000,PAzucar220,70.3
2025-12-16 04:00:00.000000,Quillota220,69.6
2025-12-16 04:00:00.000000,Charrua220,67.2
2025-12-16 04:00:00.000000,PMontt220,27.2
2025-12-16 05:00:00.000000,Tarapaca220,87.2
2025-12-16 05:00:00.000000,Crucero220,82.7
2025-12-16 05:00:00.000000,Atacama220_BP1,80.9
2025-12-16 05:00:00.000000,Cardones220,72.5
2025-12-16 05:00:00.000000,PAzucar220,70.6
2025-12-16 05:00:00.000000,Quillota220,69.5
2025-12-16 05:00:00.000000,Charrua220,67.3
2025-12-16 05:00:00.000000,PMontt220,26.3
2025-12-16 06:00:00.000000,Tarapaca220,87.6
2025-12-16 06:00:00.000000,Crucero220,83.1
2025-12-16 06:00:00.000000,Atacama220_BP1,81.4
2025-12-16 06:00:00.000000,Cardones220,72.8
2025-12-16 06:00:00.000000,PAzucar220,71.0
2025-12-16 06:00:00.000000,Quillota220,69.5
2025-12-16 06:00:00.000000,Charrua220,67.5
2025-12-16 06:00:00.000000,PMontt220,36.0
2025-12-16 07:00:00.000000,PMontt220,55.4
2025-12-16 07:00:00.000000,Tarapaca220,53.7
2025-12-16 07:00:00.000000,Atacama220_BP1,52.8
2025-12-16 07:00:00.000000,Crucero220,51.7
2025-12-16 07:00:00.000000,Cardones220,49.7
2025-12-16 07:00:00.000000,PAzucar220,49.3
2025-12-16 07:00:00.000000,Quillota220,49.2
2025-12-16 07:00:00.000000,Charrua220,48.0
2025-12-16 08:00:00.000000,PMontt220,214.2
2025-12-16 08:00:00.000000,Quillota220,12.1
2025-12-16 08:00:00.000000,Charrua220,11.8
2025-12-16 08:00:00.000000,PAzucar220,11.3
2025-12-16 08:00:00.000000,Atacama220_BP1,11.0
2025-12-16 08:00:00.000000,Cardones220,10.8
2025-12-16 08:00:00.000000,Crucero220,10.7
2025-12-16 08:00:00.000000,Tarapaca220,10.6
2025-12-16 09:00:00.000000,PMontt220,163.0
2025-12-16 09:00:00.000000,Atacama220_BP1,0.0
2025-12-16 09:00:00.000000,Cardones220,0.0
2025-12-16 09:00:00.000000,Charrua220,0.0
2025-12-16 09:00:00.000000,Crucero220,0.0
2025-12-16 09:00:00.000000,PAzucar220,0.0
2025-12-16 09:00:00.000000,Quillota220,0.0
2025-12-16 09:00:00.000000,Tarapaca220,0.0
2025-12-16 10:00:00.000000,PMontt220,159.1
2025-12-16 10:00:00.000000,Atacama220_BP1,0.0
2025-12-16 10:00:00.000000,Cardones220,0.0
2025-12-16 10:00:00.000000,Charrua220,0.0
2025-12-16 10:00:00.000000,Crucero220,0.0
2025-12-16 10:00:00.000000,PAzucar220,0.0
2025-12-16 10:00:00.000000,Quillota220,0.0
2025-12-16 10:00:00.000000,Tarapaca220,0.0
2025-12-16 11:00:00.000000,PMontt220,157.9
2025-12-16 11:00:00.000000,Atacama220_BP1,0.0
2025-12-16 11:00:00.000000,Cardones220,0.0
2025-12-16 11:00:00.000000,Charrua220,0.0
2025-12-16 11:00:00.000000,Crucero220,0.0
2025-12-16 11:00:00.000000,PAzucar220,0.0
