Fecha Hora,Barra,Costo Marginal [USD/MWh]
2025-12-22 00:00:00.000000,Tarapaca220,67.6
2025-12-22 00:00:00.000000,Crucero220,63.9
2025-12-22 00:00:00.000000,Atacama220_BP1,62.6
2025-12-22 00:00:00.000000,PMontt220,59.9
2025-12-22 00:00:00.000000,Quillota220,56.7
2025-12-22 00:00:00.000000,Cardones220,55.4
2025-12-22 00:00:00.000000,PAzucar220,54.9
2025-12-22 00:00:00.000000,Charrua220,54.7
2025-12-22 01:00:00.000000,Tarapaca220,66.0
2025-12-22 01:00:00.000000,Crucero220,64.2
2025-12-22 01:00:00.000000,Atacama220_BP1,60.6
2025-12-22 01:00:00.000000,PMontt220,51.7
2025-12-22 01:00:00.000000,Quillota220,50.2
2025-12-22 01:00:00.000000,Cardones220,49.3
2025-12-22 01:00:00.000000,PAzucar220,48.9
2025-12-22 01:00:00.000000,Charrua220,48.3
2025-12-22 02:00:00.000000,Tarapaca220,67.8
2025-12-22 02:00:00.000000,Atacama220_BP1,64.5
2025-12-22 02:00:00.000000,Crucero220,64.3
2025-12-22 02:00:00.000000,PMontt220,50.8
2025-12-22 02:00:00.000000,Quillota220,50.2
2025-12-22 02:00:00.000000,Cardones220,49.4
2025-12-22 02:00:00.000000,PAzucar220,49.0
2025-12-22 02:00:00.000000,Charrua220,48.3
2025-12-22 03:00:00.000000,Tarapaca220,67.1
2025-12-22 03:00:00.000000,Atacama220_BP1,64.6
2025-12-22 03:00:00.000000,Crucero220,64.4
2025-12-22 03:00:00.000000,Quillota220,50.1
2025-12-22 03:00:00.000000,PMontt220,49.7
2025-12-22 03:00:00.000000,Cardones220,49.4
2025-12-22 03:00:00.000000,PAzucar220,49.0
2025-12-22 03:00:00.000000,Charrua220,48.3
2025-12-22 04:00:00.000000,Tarapaca220,66.8
2025-12-22 04:00:00.000000,Atacama220_BP1,65.0
2025-12-22 04:00:00.000000,Crucero220,64.6
2025-12-22 04:00:00.000000,Quillota220,50.1
2025-12-22 04:00:00.000000,Cardones220,49.6
2025-12-22 04:00:00.000000,PMontt220,49.2
2025-12-22 04:00:00.000000,PAzucar220,49.2
