Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-03-30 00:00:00.000000,Tarapaca220,91.6
2026-03-30 00:00:00.000000,Crucero220,87.0
2026-03-30 00:00:00.000000,Atacama220_BP1,84.9
2026-03-30 00:00:00.000000,Cardones220,73.0
2026-03-30 00:00:00.000000,PAzucar220,71.1
2026-03-30 00:00:00.000000,Charrua220,68.7
2026-03-30 00:00:00.000000,Quillota220,67.9
2026-03-30 00:00:00.000000,PMontt220,63.4
2026-03-30 01:00:00.000000,Tarapaca220,90.6
2026-03-30 01:00:00.000000,Crucero220,86.2
2026-03-30 01:00:00.000000,Atacama220_BP1,84.0
2026-03-30 01:00:00.000000,Cardones220,71.9
2026-03-30 01:00:00.000000,PAzucar220,69.9
2026-03-30 01:00:00.000000,Charrua220,67.2
2026-03-30 01:00:00.000000,Quillota220,66.4
2026-03-30 01:00:00.000000,PMontt220,61.2
2026-03-30 02:00:00.000000,Tarapaca220,91.3
2026-03-30 02:00:00.000000,Crucero220,86.9
2026-03-30 02:00:00.000000,Atacama220_BP1,86.5
2026-03-30 02:00:00.000000,Cardones220,77.5
2026-03-30 02:00:00.000000,PAzucar220,75.1
2026-03-30 02:00:00.000000,Charrua220,71.6
2026-03-30 02:00:00.000000,Quillota220,71.0
2026-03-30 02:00:00.000000,PMontt220,65.1
2026-03-30 03:00:00.000000,Tarapaca220,91.0
2026-03-30 03:00:00.000000,Crucero220,87.1
2026-03-30 03:00:00.000000,Atacama220_BP1,86.7
2026-03-30 03:00:00.000000,Cardones220,77.8
2026-03-30 03:00:00.000000,PAzucar220,75.5
2026-03-30 03:00:00.000000,Charrua220,71.5
2026-03-30 03:00:00.000000,Quillota220,71.2
2026-03-30 03:00:00.000000,PMontt220,64.8
2026-03-30 04:00:00.000000,Tarapaca220,90.7
2026-03-30 04:00:00.000000,Crucero220,86.8
2026-03-30 04:00:00.000000,Atacama220_BP1,86.3
2026-03-30 04:00:00.000000,Cardones220,77.5
2026-03-30 04:00:00.000000,PAzucar220,75.3
2026-03-30 04:00:00.000000,Charrua220,71.2
2026-03-30 04:00:00.000000,Quillota220,71.0
2026-03-30 04:00:00.000000,PMontt220,64.5
2026-03-30 05:00:00.000000,Tarapaca220,89.4
2026-03-30 05:00:00.000000,Atacama220_BP1,86.5
2026-03-30 05:00:00.000000,Crucero220,85.2
2026-03-30 05:00:00.000000,Cardones220,81.6
2026-03-30 05:00:00.000000,PAzucar220,79.6
2026-03-30 05:00:00.000000,Charrua220,75.5
2026-03-30 05:00:00.000000,Quillota220,75.3
2026-03-30 05:00:00.000000,PMontt220,69.2
2026-03-30 06:00:00.000000,Tarapaca220,85.8
2026-03-30 06:00:00.000000,Atacama220_BP1,83.8
2026-03-30 06:00:00.000000,Crucero220,82.2
2026-03-30 06:00:00.000000,Cardones220,80.4
2026-03-30 06:00:00.000000,PAzucar220,79.6
2026-03-30 06:00:00.000000,Charrua220,77.0
2026-03-30 06:00:00.000000,Quillota220,76.4
2026-03-30 06:00:00.000000,PMontt220,71.7
2026-03-30 07:00:00.000000,Tarapaca220,105.7
2026-03-30 07:00:00.000000,Atacama220_BP1,105.2
2026-03-30 07:00:00.000000,PAzucar220,104.6
2026-03-30 07:00:00.000000,Charrua220,104.5
2026-03-30 07:00:00.000000,Cardones220,103.4
2026-03-30 07:00:00.000000,Quillota220,102.8
2026-03-30 07:00:00.000000,Crucero220,102.6
2026-03-30 07:00:00.000000,PMontt220,100.2
2026-03-30 08:00:00.000000,Tarapaca220,78.0
2026-03-30 08:00:00.000000,Atacama220_BP1,77.4
2026-03-30 08:00:00.000000,Crucero220,75.6
2026-03-30 08:00:00.000000,Charrua220,75.3
2026-03-30 08:00:00.000000,PAzucar220,75.2
2026-03-30 08:00:00.000000,Cardones220,74.4
2026-03-30 08:00:00.000000,Quillota220,73.9
2026-03-30 08:00:00.000000,PMontt220,72.9
2026-03-30 09:00:00.000000,Charrua220,52.7
2026-03-30 09:00:00.000000,PMontt220,52.3
2026-03-30 09:00:00.000000,Quillota220,51.7
2026-03-30 09:00:00.000000,PAzucar220,48.7
2026-03-30 09:00:00.000000,Cardones220,45.4
2026-03-30 09:00:00.000000,Atacama220_BP1,44.0
2026-03-30 09:00:00.000000,Crucero220,42.6
2026-03-30 09:00:00.000000,Tarapaca220,42.1
2026-03-30 10:00:00.000000,PMontt220,43.7
2026-03-30 10:00:00.000000,Charrua220,43.2
2026-03-30 10:00:00.000000,Quillota220,42.3
2026-03-30 10:00:00.000000,PAzucar220,39.8
2026-03-30 10:00:00.000000,Cardones220,37.0
2026-03-30 10:00:00.000000,Atacama220_BP1,35.4
2026-03-30 10:00:00.000000,Crucero220,34.6
2026-03-30 10:00:00.000000,Tarapaca220,34.2
2026-03-30 11:00:00.000000,PMontt220,47.4
2026-03-30 11:00:00.000000,Charrua220,43.3
2026-03-30 11:00:00.000000,Quillota220,42.3
2026-03-30 11:00:00.000000,PAzucar220,39.8
2026-03-30 11:00:00.000000,Cardones220,37.0
2026-03-30 11:00:00.000000,Atacama220_BP1,35.9
2026-03-30 11:00:00.000000,Tarapaca220,35.4
2026-03-30 11:00:00.000000,Crucero220,35.2
2026-03-30 12:00:00.000000,PMontt220,47.5
2026-03-30 12:00:00.000000,Charrua220,43.3
2026-03-30 12:00:00.000000,Quillota220,42.3
2026-03-30 12:00:00.000000,PAzucar220,39.7
2026-03-30 12:00:00.000000,Cardones220,37.2
2026-03-30 12:00:00.000000,Atacama220_BP1,36.3
2026-03-30 12:00:00.000000,Tarapaca220,35.9
2026-03-30 12:00:00.000000,Crucero220,35.5
2026-03-30 13:00:00.000000,PMontt220,47.5
2026-03-30 13:00:00.000000,Charrua220,43.3
2026-03-30 13:00:00.000000,Quillota220,42.3
2026-03-30 13:00:00.000000,PAzucar220,39.8
2026-03-30 13:00:00.000000,Cardones220,37.5
2026-03-30 13:00:00.000000,Atacama220_BP1,36.6
2026-03-30 13:00:00.000000,Tarapaca220,35.9
2026-03-30 13:00:00.000000,Crucero220,35.8
2026-03-30 14:00:00.000000,PMontt220,47.7
2026-03-30 14:00:00.000000,Charrua220,43.4
2026-03-30 14:00:00.000000,Quillota220,42.3
2026-03-30 14:00:00.000000,PAzucar220,39.6
2026-03-30 14:00:00.000000,Cardones220,37.2
2026-03-30 14:00:00.000000,Tarapaca220,36.5
2026-03-30 14:00:00.000000,Atacama220_BP1,36.5
2026-03-30 14:00:00.000000,Crucero220,35.8
2026-03-30 15:00:00.000000,PMontt220,47.6
2026-03-30 15:00:00.000000,Charrua220,43.4
2026-03-30 15:00:00.000000,Quillota220,42.3
2026-03-30 15:00:00.000000,PAzucar220,39.5
2026-03-30 15:00:00.000000,Cardones220,37.3
2026-03-30 15:00:00.000000,Atacama220_BP1,36.4
2026-03-30 15:00:00.000000,Tarapaca220,36.3
2026-03-30 15:00:00.000000,Crucero220,35.7
2026-03-30 16:00:00.000000,PMontt220,44.8
2026-03-30 16:00:00.000000,Charrua220,43.2
2026-03-30 16:00:00.000000,Quillota220,42.3
2026-03-30 16:00:00.000000,PAzucar220,39.6
2026-03-30 16:00:00.000000,Cardones220,37.5
2026-03-30 16:00:00.000000,Tarapaca220,37.0
2026-03-30 16:00:00.000000,Atacama220_BP1,36.9
2026-03-30 16:00:00.000000,Crucero220,36.2
2026-03-30 17:00:00.000000,Charrua220,42.9
2026-03-30 17:00:00.000000,Quillota220,42.3
2026-03-30 17:00:00.000000,PMontt220,41.9
2026-03-30 17:00:00.000000,PAzucar220,39.6
2026-03-30 17:00:00.000000,Tarapaca220,37.9
2026-03-30 17:00:00.000000,Cardones220,37.6
2026-03-30 17:00:00.000000,Atacama220_BP1,37.4
2026-03-30 17:00:00.000000,Crucero220,36.7
2026-03-30 18:00:00.000000,Charrua220,46.9
2026-03-30 18:00:00.000000,Quillota220,46.2
2026-03-30 18:00:00.000000,PMontt220,44.7
2026-03-30 18:00:00.000000,PAzucar220,43.5
2026-03-30 18:00:00.000000,Cardones220,41.4
2026-03-30 18:00:00.000000,Atacama220_BP1,41.2
2026-03-30 18:00:00.000000,Tarapaca220,40.7
2026-03-30 18:00:00.000000,Crucero220,39.9
2026-03-30 19:00:00.000000,Tarapaca220,74.4
2026-03-30 19:00:00.000000,Atacama220_BP1,73.6
2026-03-30 19:00:00.000000,Charrua220,72.8
2026-03-30 19:00:00.000000,Quillota220,71.7
2026-03-30 19:00:00.000000,Crucero220,71.4
2026-03-30 19:00:00.000000,PAzucar220,71.3
2026-03-30 19:00:00.000000,Cardones220,70.8
2026-03-30 19:00:00.000000,PMontt220,70.4
2026-03-30 20:00:00.000000,Charrua220,78.2
2026-03-30 20:00:00.000000,PMontt220,77.1
2026-03-30 20:00:00.000000,Quillota220,76.9
2026-03-30 20:00:00.000000,Tarapaca220,76.9
2026-03-30 20:00:00.000000,PAzucar220,75.6
2026-03-30 20:00:00.000000,Atacama220_BP1,75.5
2026-03-30 20:00:00.000000,Cardones220,74.2
2026-03-30 20:00:00.000000,Crucero220,72.6
2026-03-30 21:00:00.000000,Tarapaca220,78.9
2026-03-30 21:00:00.000000,Charrua220,78.0
2026-03-30 21:00:00.000000,Atacama220_BP1,77.7
2026-03-30 21:00:00.000000,Quillota220,76.9
2026-03-30 21:00:00.000000,PMontt220,76.7
2026-03-30 21:00:00.000000,PAzucar220,76.3
2026-03-30 21:00:00.000000,Cardones220,75.2
2026-03-30 21:00:00.000000,Crucero220,74.8
2026-03-30 22:00:00.000000,Tarapaca220,79.6
2026-03-30 22:00:00.000000,Atacama220_BP1,78.8
2026-03-30 22:00:00.000000,Charrua220,77.1
2026-03-30 22:00:00.000000,PAzucar220,76.2
2026-03-30 22:00:00.000000,Quillota220,76.2
2026-03-30 22:00:00.000000,Crucero220,76.0
2026-03-30 22:00:00.000000,Cardones220,75.7
2026-03-30 22:00:00.000000,PMontt220,75.3
2026-03-30 23:00:00.000000,Tarapaca220,82.0
2026-03-30 23:00:00.000000,Atacama220_BP1,81.2
2026-03-30 23:00:00.000000,Crucero220,78.5
2026-03-30 23:00:00.000000,Cardones220,77.7
2026-03-30 23:00:00.000000,PAzucar220,77.4
2026-03-30 23:00:00.000000,Charrua220,77.1
2026-03-30 23:00:00.000000,Quillota220,76.6
2026-03-30 23:00:00.000000,PMontt220,73.7
2026-03-31 00:00:00.000000,Tarapaca220,82.4
2026-03-31 00:00:00.000000,Atacama220_BP1,79.5
2026-03-31 00:00:00.000000,Crucero220,78.0
2026-03-31 00:00:00.000000,Cardones220,75.3
2026-03-31 00:00:00.000000,PAzucar220,74.1
2026-03-31 00:00:00.000000,Charrua220,73.2
2026-03-31 00:00:00.000000,Quillota220,71.9
2026-03-31 00:00:00.000000,PMontt220,66.1
2026-03-31 01:00:00.000000,Tarapaca220,83.9
2026-03-31 01:00:00.000000,Atacama220_BP1,81.4
2026-03-31 01:00:00.000000,Crucero220,80.0
2026-03-31 01:00:00.000000,Cardones220,76.5
2026-03-31 01:00:00.000000,PAzucar220,74.5
2026-03-31 01:00:00.000000,Charrua220,72.0
2026-03-31 01:00:00.000000,Quillota220,71.4
2026-03-31 01:00:00.000000,PMontt220,63.7
2026-03-31 02:00:00.000000,Tarapaca220,86.1
2026-03-31 02:00:00.000000,Atacama220_BP1,83.2
2026-03-31 02:00:00.000000,Crucero220,81.8
2026-03-31 02:00:00.000000,Cardones220,77.8
2026-03-31 02:00:00.000000,PAzucar220,75.4
2026-03-31 02:00:00.000000,Charrua220,72.2
2026-03-31 02:00:00.000000,Quillota220,71.7
2026-03-31 02:00:00.000000,PMontt220,62.8
2026-03-31 03:00:00.000000,Tarapaca220,86.5
2026-03-31 03:00:00.000000,Atacama220_BP1,83.2
2026-03-31 03:00:00.000000,Crucero220,81.9
2026-03-31 03:00:00.000000,Cardones220,77.9
2026-03-31 03:00:00.000000,PAzucar220,75.6
2026-03-31 03:00:00.000000,Charrua220,72.2
2026-03-31 03:00:00.000000,Quillota220,71.7
2026-03-31 03:00:00.000000,PMontt220,64.0
2026-03-31 04:00:00.000000,Tarapaca220,86.5
2026-03-31 04:00:00.000000,Atacama220_BP1,83.2
2026-03-31 04:00:00.000000,Crucero220,81.9
2026-03-31 04:00:00.000000,Cardones220,77.9
2026-03-31 04:00:00.000000,PAzucar220,75.6
2026-03-31 04:00:00.000000,Charrua220,72.2
2026-03-31 04:00:00.000000,Quillota220,71.7
2026-03-31 04:00:00.000000,PMontt220,64.0
2026-03-31 05:00:00.000000,Tarapaca220,83.3
2026-03-31 05:00:00.000000,Atacama220_BP1,81.9
2026-03-31 05:00:00.000000,Crucero220,80.4
2026-03-31 05:00:00.000000,Cardones220,77.3
2026-03-31 05:00:00.000000,PAzucar220,75.3
2026-03-31 05:00:00.000000,Charrua220,72.2
2026-03-31 05:00:00.000000,Quillota220,71.7
2026-03-31 05:00:00.000000,PMontt220,64.6
2026-03-31 06:00:00.000000,Tarapaca220,79.3
2026-03-31 06:00:00.000000,Atacama220_BP1,78.6
2026-03-31 06:00:00.000000,Crucero220,76.9
2026-03-31 06:00:00.000000,Cardones220,75.3
2026-03-31 06:00:00.000000,PAzucar220,74.5
2026-03-31 06:00:00.000000,Charrua220,72.9
2026-03-31 06:00:00.000000,Quillota220,71.9
2026-03-31 06:00:00.000000,PMontt220,67.9
2026-03-31 07:00:00.000000,Tarapaca220,76.1
2026-03-31 07:00:00.000000,Atacama220_BP1,75.1
2026-03-31 07:00:00.000000,Crucero220,73.4
2026-03-31 07:00:00.000000,PAzucar220,73.3
2026-03-31 07:00:00.000000,Charrua220,73.2
2026-03-31 07:00:00.000000,Cardones220,73.2
2026-03-31 07:00:00.000000,Quillota220,71.7
2026-03-31 07:00:00.000000,PMontt220,71.2
2026-03-31 08:00:00.000000,PMontt220,66.3
2026-03-31 08:00:00.000000,Charrua220,64.3
2026-03-31 08:00:00.000000,Tarapaca220,63.6
2026-03-31 08:00:00.000000,Atacama220_BP1,63.2
2026-03-31 08:00:00.000000,PAzucar220,62.7
2026-03-31 08:00:00.000000,Quillota220,62.1
2026-03-31 08:00:00.000000,Cardones220,61.8
2026-03-31 08:00:00.000000,Crucero220,61.8
2026-03-31 09:00:00.000000,PMontt220,37.1
2026-03-31 09:00:00.000000,Charrua220,33.8
2026-03-31 09:00:00.000000,Quillota220,32.9
2026-03-31 09:00:00.000000,PAzucar220,31.0
2026-03-31 09:00:00.000000,Cardones220,28.9
2026-03-31 09:00:00.000000,Atacama220_BP1,28.1
2026-03-31 09:00:00.000000,Crucero220,27.1
2026-03-31 09:00:00.000000,Tarapaca220,26.9
2026-03-31 10:00:00.000000,PMontt220,38.4
2026-03-31 10:00:00.000000,Charrua220,4.5
2026-03-31 10:00:00.000000,Quillota220,4.4
2026-03-31 10:00:00.000000,PAzucar220,4.1
2026-03-31 10:00:00.000000,Cardones220,3.8
2026-03-31 10:00:00.000000,Atacama220_BP1,3.7
2026-03-31 10:00:00.000000,Tarapaca220,3.6
2026-03-31 10:00:00.000000,Crucero220,3.6
2026-03-31 11:00:00.000000,PMontt220,52.6
2026-03-31 11:00:00.000000,Charrua220,4.5
2026-03-31 11:00:00.000000,Quillota220,4.4
2026-03-31 11:00:00.000000,PAzucar220,4.1
2026-03-31 11:00:00.000000,Cardones220,3.8
2026-03-31 11:00:00.000000,Atacama220_BP1,3.6
