Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-03-20 00:00:00.000000,Tarapaca220,61.6
2026-03-20 00:00:00.000000,PMontt220,60.1
2026-03-20 00:00:00.000000,Charrua220,58.2
2026-03-20 00:00:00.000000,PAzucar220,58.2
2026-03-20 00:00:00.000000,Atacama220_BP1,58.1
2026-03-20 00:00:00.000000,Quillota220,58.1
2026-03-20 00:00:00.000000,Crucero220,57.9
2026-03-20 00:00:00.000000,Cardones220,57.7
2026-03-20 01:00:00.000000,Tarapaca220,64.3
2026-03-20 01:00:00.000000,Atacama220_BP1,60.4
2026-03-20 01:00:00.000000,Crucero220,60.4
2026-03-20 01:00:00.000000,PAzucar220,59.6
2026-03-20 01:00:00.000000,Cardones220,59.5
2026-03-20 01:00:00.000000,PMontt220,59.0
2026-03-20 01:00:00.000000,Quillota220,58.6
2026-03-20 01:00:00.000000,Charrua220,58.5
2026-03-20 02:00:00.000000,Tarapaca220,63.9
2026-03-20 02:00:00.000000,Atacama220_BP1,60.4
2026-03-20 02:00:00.000000,Crucero220,60.3
2026-03-20 02:00:00.000000,Cardones220,58.8
2026-03-20 02:00:00.000000,PAzucar220,58.8
2026-03-20 02:00:00.000000,Quillota220,57.4
2026-03-20 02:00:00.000000,Charrua220,57.3
2026-03-20 02:00:00.000000,PMontt220,57.0
2026-03-20 03:00:00.000000,Tarapaca220,63.7
2026-03-20 03:00:00.000000,Atacama220_BP1,61.8
2026-03-20 03:00:00.000000,Crucero220,61.6
2026-03-20 03:00:00.000000,Cardones220,60.1
2026-03-20 03:00:00.000000,PAzucar220,60.0
2026-03-20 03:00:00.000000,Quillota220,58.3
2026-03-20 03:00:00.000000,Charrua220,58.2
2026-03-20 03:00:00.000000,PMontt220,57.4
2026-03-20 04:00:00.000000,Tarapaca220,64.8
2026-03-20 04:00:00.000000,Atacama220_BP1,62.2
2026-03-20 04:00:00.000000,Crucero220,62.0
2026-03-20 04:00:00.000000,Cardones220,60.4
2026-03-20 04:00:00.000000,PAzucar220,60.2
2026-03-20 04:00:00.000000,Quillota220,58.4
2026-03-20 04:00:00.000000,Charrua220,58.3
2026-03-20 04:00:00.000000,PMontt220,58.0
2026-03-20 05:00:00.000000,Tarapaca220,63.6
2026-03-20 05:00:00.000000,Atacama220_BP1,61.6
2026-03-20 05:00:00.000000,Crucero220,61.3
2026-03-20 05:00:00.000000,Cardones220,59.9
2026-03-20 05:00:00.000000,PAzucar220,59.9
2026-03-20 05:00:00.000000,Quillota220,58.3
