Fecha Hora,Barra,Costo Marginal [USD/MWh]
2025-11-07 00:00:00.000000,Tarapaca220,75.6
2025-11-07 00:00:00.000000,PMontt220,72.6
2025-11-07 00:00:00.000000,Quillota220,71.8
2025-11-07 00:00:00.000000,Crucero220,71.3
2025-11-07 00:00:00.000000,Atacama220_BP1,71.1
2025-11-07 00:00:00.000000,PAzucar220,70.8
2025-11-07 00:00:00.000000,Charrua220,70.7
2025-11-07 00:00:00.000000,Cardones220,70.6
2025-11-07 01:00:00.000000,Tarapaca220,79.0
2025-11-07 01:00:00.000000,Crucero220,74.5
2025-11-07 01:00:00.000000,Atacama220_BP1,74.0
2025-11-07 01:00:00.000000,Cardones220,72.5
2025-11-07 01:00:00.000000,PAzucar220,71.9
2025-11-07 01:00:00.000000,Quillota220,71.8
2025-11-07 01:00:00.000000,PMontt220,70.9
2025-11-07 01:00:00.000000,Charrua220,70.6
2025-11-07 02:00:00.000000,Tarapaca220,79.6
2025-11-07 02:00:00.000000,Crucero220,75.1
2025-11-07 02:00:00.000000,Atacama220_BP1,74.7
2025-11-07 02:00:00.000000,Cardones220,72.8
2025-11-07 02:00:00.000000,PAzucar220,72.0
2025-11-07 02:00:00.000000,Quillota220,71.8
2025-11-07 02:00:00.000000,Charrua220,70.6
2025-11-07 02:00:00.000000,PMontt220,70.5
2025-11-07 03:00:00.000000,Tarapaca220,79.3
2025-11-07 03:00:00.000000,Crucero220,75.1
2025-11-07 03:00:00.000000,Atacama220_BP1,74.5
2025-11-07 03:00:00.000000,Cardones220,72.7
2025-11-07 03:00:00.000000,PAzucar220,72.0
2025-11-07 03:00:00.000000,Quillota220,71.8
2025-11-07 03:00:00.000000,PMontt220,71.0
2025-11-07 03:00:00.000000,Charrua220,70.8
2025-11-07 04:00:00.000000,Tarapaca220,77.1
2025-11-07 04:00:00.000000,Crucero220,73.0
2025-11-07 04:00:00.000000,Atacama220_BP1,72.3
2025-11-07 04:00:00.000000,Cardones220,71.0
2025-11-07 04:00:00.000000,Quillota220,70.5
2025-11-07 04:00:00.000000,PAzucar220,70.4
2025-11-07 04:00:00.000000,PMontt220,70.2
2025-11-07 04:00:00.000000,Charrua220,69.8
2025-11-07 05:00:00.000000,Tarapaca220,76.9
2025-11-07 05:00:00.000000,Crucero220,72.8
2025-11-07 05:00:00.000000,Atacama220_BP1,72.3
2025-11-07 05:00:00.000000,PMontt220,70.8
2025-11-07 05:00:00.000000,Cardones220,70.7
2025-11-07 05:00:00.000000,Quillota220,70.3
2025-11-07 05:00:00.000000,PAzucar220,70.1
2025-11-07 05:00:00.000000,Charrua220,69.6
2025-11-07 06:00:00.000000,Tarapaca220,77.3
2025-11-07 06:00:00.000000,PMontt220,75.9
2025-11-07 06:00:00.000000,Crucero220,73.1
2025-11-07 06:00:00.000000,Atacama220_BP1,72.6
2025-11-07 06:00:00.000000,Quillota220,71.9
2025-11-07 06:00:00.000000,Cardones220,71.6
2025-11-07 06:00:00.000000,Charrua220,71.4
2025-11-07 06:00:00.000000,PAzucar220,71.3
2025-11-07 07:00:00.000000,PMontt220,70.4
2025-11-07 07:00:00.000000,Quillota220,63.1
2025-11-07 07:00:00.000000,Charrua220,63.1
2025-11-07 07:00:00.000000,Tarapaca220,59.8
2025-11-07 07:00:00.000000,PAzucar220,59.6
2025-11-07 07:00:00.000000,Cardones220,58.0
2025-11-07 07:00:00.000000,Crucero220,57.1
2025-11-07 07:00:00.000000,Atacama220_BP1,56.9
2025-11-07 08:00:00.000000,PMontt220,48.8
2025-11-07 08:00:00.000000,Charrua220,41.4
2025-11-07 08:00:00.000000,Quillota220,39.4
2025-11-07 08:00:00.000000,PAzucar220,15.1
2025-11-07 08:00:00.000000,Cardones220,12.8
2025-11-07 08:00:00.000000,Atacama220_BP1,12.6
2025-11-07 08:00:00.000000,Crucero220,12.3
2025-11-07 08:00:00.000000,Tarapaca220,12.3
2025-11-07 09:00:00.000000,PMontt220,53.4
2025-11-07 09:00:00.000000,Charrua220,31.0
2025-11-07 09:00:00.000000,Quillota220,28.5
2025-11-07 09:00:00.000000,PAzucar220,1.8
2025-11-07 09:00:00.000000,Atacama220_BP1,0.0
2025-11-07 09:00:00.000000,Cardones220,0.0
2025-11-07 09:00:00.000000,Crucero220,0.0
2025-11-07 09:00:00.000000,Tarapaca220,0.0
2025-11-07 10:00:00.000000,PMontt220,55.3
2025-11-07 10:00:00.000000,Charrua220,31.6
2025-11-07 10:00:00.000000,Quillota220,29.0
2025-11-07 10:00:00.000000,PAzucar220,1.8
2025-11-07 10:00:00.000000,Atacama220_BP1,0.0
2025-11-07 10:00:00.000000,Cardones220,0.0
2025-11-07 10:00:00.000000,Crucero220,0.0
2025-11-07 10:00:00.000000,Tarapaca220,0.0
2025-11-07 11:00:00.000000,PMontt220,58.8
2025-11-07 11:00:00.000000,Charrua220,26.9
2025-11-07 11:00:00.000000,Quillota220,26.9
2025-11-07 11:00:00.000000,Atacama220_BP1,0.0
2025-11-07 11:00:00.000000,Cardones220,0.0
2025-11-07 11:00:00.000000,Crucero220,0.0
2025-11-07 11:00:00.000000,PAzucar220,0.0
2025-11-07 11:00:00.000000,Tarapaca220,0.0
2025-11-07 12:00:00.000000,PMontt220,54.1
2025-11-07 12:00:00.000000,Charrua220,31.0
2025-11-07 12:00:00.000000,Quillota220,31.0
2025-11-07 12:00:00.000000,Atacama220_BP1,0.0
2025-11-07 12:00:00.000000,Cardones220,0.0
2025-11-07 12:00:00.000000,Crucero220,0.0
2025-11-07 12:00:00.000000,PAzucar220,0.0
2025-11-07 12:00:00.000000,Tarapaca220,0.0
2025-11-07 13:00:00.000000,PMontt220,58.9
2025-11-07 13:00:00.000000,Charrua220,31.1
2025-11-07 13:00:00.000000,Quillota220,31.1
2025-11-07 13:00:00.000000,Atacama220_BP1,0.0
2025-11-07 13:00:00.000000,Cardones220,0.0
