Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-03-25 00:00:00.000000,Tarapaca220,58.6
2026-03-25 00:00:00.000000,Quillota220,56.5
2026-03-25 00:00:00.000000,Charrua220,56.4
2026-03-25 00:00:00.000000,Crucero220,56.2
2026-03-25 00:00:00.000000,PAzucar220,56.0
2026-03-25 00:00:00.000000,Cardones220,56.0
2026-03-25 00:00:00.000000,PMontt220,55.5
2026-03-25 00:00:00.000000,Atacama220_BP1,55.1
2026-03-25 01:00:00.000000,Tarapaca220,60.6
2026-03-25 01:00:00.000000,Crucero220,57.3
2026-03-25 01:00:00.000000,Cardones220,56.8
2026-03-25 01:00:00.000000,PAzucar220,56.4
2026-03-25 01:00:00.000000,Quillota220,56.1
2026-03-25 01:00:00.000000,Atacama220_BP1,56.0
2026-03-25 01:00:00.000000,Charrua220,55.9
2026-03-25 01:00:00.000000,PMontt220,53.9
2026-03-25 02:00:00.000000,Tarapaca220,60.7
2026-03-25 02:00:00.000000,Crucero220,58.3
2026-03-25 02:00:00.000000,Cardones220,57.6
2026-03-25 02:00:00.000000,PAzucar220,57.1
2026-03-25 02:00:00.000000,Atacama220_BP1,56.7
2026-03-25 02:00:00.000000,Quillota220,56.4
2026-03-25 02:00:00.000000,Charrua220,56.0
2026-03-25 02:00:00.000000,PMontt220,35.2
2026-03-25 03:00:00.000000,Tarapaca220,61.1
2026-03-25 03:00:00.000000,Crucero220,58.7
2026-03-25 03:00:00.000000,Cardones220,57.9
2026-03-25 03:00:00.000000,PAzucar220,57.4
2026-03-25 03:00:00.000000,Atacama220_BP1,57.0
2026-03-25 03:00:00.000000,Quillota220,56.5
2026-03-25 03:00:00.000000,Charrua220,55.9
2026-03-25 03:00:00.000000,PMontt220,33.6
2026-03-25 04:00:00.000000,Tarapaca220,61.8
2026-03-25 04:00:00.000000,Crucero220,58.8
2026-03-25 04:00:00.000000,Cardones220,58.0
2026-03-25 04:00:00.000000,PAzucar220,57.5
2026-03-25 04:00:00.000000,Atacama220_BP1,57.3
2026-03-25 04:00:00.000000,Quillota220,56.4
2026-03-25 04:00:00.000000,Charrua220,55.9
2026-03-25 04:00:00.000000,PMontt220,35.8
2026-03-25 05:00:00.000000,Tarapaca220,60.7
2026-03-25 05:00:00.000000,Crucero220,58.1
2026-03-25 05:00:00.000000,Cardones220,57.5
2026-03-25 05:00:00.000000,PAzucar220,57.3
2026-03-25 05:00:00.000000,Atacama220_BP1,56.6
2026-03-25 05:00:00.000000,Quillota220,56.4
2026-03-25 05:00:00.000000,Charrua220,55.9
2026-03-25 05:00:00.000000,PMontt220,35.8
2026-03-25 06:00:00.000000,Tarapaca220,58.5
2026-03-25 06:00:00.000000,Quillota220,56.5
2026-03-25 06:00:00.000000,Charrua220,56.2
2026-03-25 06:00:00.000000,PAzucar220,56.2
2026-03-25 06:00:00.000000,Cardones220,55.6
2026-03-25 06:00:00.000000,Crucero220,55.6
2026-03-25 06:00:00.000000,Atacama220_BP1,54.1
2026-03-25 06:00:00.000000,PMontt220,29.4
2026-03-25 07:00:00.000000,Quillota220,58.9
2026-03-25 07:00:00.000000,Charrua220,58.8
2026-03-25 07:00:00.000000,PAzucar220,57.5
2026-03-25 07:00:00.000000,Tarapaca220,57.2
2026-03-25 07:00:00.000000,Cardones220,56.3
2026-03-25 07:00:00.000000,Crucero220,54.8
