Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-04-12 00:00:00.000000,Tarapaca220,61.0
2026-04-12 00:00:00.000000,Crucero220,59.0
2026-04-12 00:00:00.000000,Atacama220_BP1,58.7
2026-04-12 00:00:00.000000,Cardones220,57.9
2026-04-12 00:00:00.000000,PAzucar220,57.6
2026-04-12 00:00:00.000000,Charrua220,56.8
2026-04-12 00:00:00.000000,PMontt220,56.7
2026-04-12 00:00:00.000000,Quillota220,56.2
2026-04-12 01:00:00.000000,Tarapaca220,62.7
2026-04-12 01:00:00.000000,Crucero220,59.8
2026-04-12 01:00:00.000000,Atacama220_BP1,59.4
2026-04-12 01:00:00.000000,Cardones220,58.1
2026-04-12 01:00:00.000000,PAzucar220,57.3
2026-04-12 01:00:00.000000,Charrua220,55.5
2026-04-12 01:00:00.000000,Quillota220,55.2
2026-04-12 01:00:00.000000,PMontt220,54.6
2026-04-12 02:00:00.000000,Tarapaca220,64.6
2026-04-12 02:00:00.000000,Crucero220,62.0
2026-04-12 02:00:00.000000,Atacama220_BP1,61.5
2026-04-12 02:00:00.000000,Cardones220,60.0
2026-04-12 02:00:00.000000,PAzucar220,58.8
2026-04-12 02:00:00.000000,Charrua220,56.6
2026-04-12 02:00:00.000000,Quillota220,56.2
2026-04-12 02:00:00.000000,PMontt220,54.9
2026-04-12 03:00:00.000000,Tarapaca220,65.2
2026-04-12 03:00:00.000000,Crucero220,61.8
2026-04-12 03:00:00.000000,Atacama220_BP1,61.2
2026-04-12 03:00:00.000000,Cardones220,59.6
2026-04-12 03:00:00.000000,PAzucar220,58.4
2026-04-12 03:00:00.000000,Charrua220,55.9
2026-04-12 03:00:00.000000,Quillota220,55.5
2026-04-12 03:00:00.000000,PMontt220,54.4
2026-04-12 04:00:00.000000,Tarapaca220,65.0
2026-04-12 04:00:00.000000,Crucero220,61.7
2026-04-12 04:00:00.000000,Atacama220_BP1,61.2
2026-04-12 04:00:00.000000,Cardones220,59.7
2026-04-12 04:00:00.000000,PAzucar220,58.5
2026-04-12 04:00:00.000000,Charrua220,56.3
2026-04-12 04:00:00.000000,Quillota220,55.7
2026-04-12 04:00:00.000000,PMontt220,55.2
2026-04-12 05:00:00.000000,Tarapaca220,65.1
2026-04-12 05:00:00.000000,Crucero220,62.2
2026-04-12 05:00:00.000000,Atacama220_BP1,61.7
2026-04-12 05:00:00.000000,Cardones220,60.1
2026-04-12 05:00:00.000000,PAzucar220,58.8
2026-04-12 05:00:00.000000,Charrua220,56.0
2026-04-12 05:00:00.000000,Quillota220,55.7
2026-04-12 05:00:00.000000,PMontt220,55.4
2026-04-12 06:00:00.000000,Tarapaca220,63.7
2026-04-12 06:00:00.000000,Crucero220,60.5
2026-04-12 06:00:00.000000,Atacama220_BP1,60.0
2026-04-12 06:00:00.000000,Cardones220,58.5
2026-04-12 06:00:00.000000,PAzucar220,57.2
2026-04-12 06:00:00.000000,Charrua220,54.2
2026-04-12 06:00:00.000000,PMontt220,53.8
