Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-05-06 00:00:00,Tarapaca220,69.8
2026-05-06 00:00:00,Atacama220_BP1,67.8
2026-05-06 00:00:00,Crucero220,67.2
2026-05-06 00:00:00,Cardones220,65.2
2026-05-06 00:00:00,PAzucar220,64.0
2026-05-06 00:00:00,Quillota220,61.2
2026-05-06 00:00:00,Charrua220,59.6
2026-05-06 00:00:00,PMontt220,42.1
2026-05-06 01:00:00,Tarapaca220,72.0
2026-05-06 01:00:00,Atacama220_BP1,69.1
2026-05-06 01:00:00,Crucero220,68.7
2026-05-06 01:00:00,Cardones220,66.0
2026-05-06 01:00:00,PAzucar220,64.5
2026-05-06 01:00:00,Quillota220,61.5
2026-05-06 01:00:00,Charrua220,59.9
2026-05-06 01:00:00,PMontt220,35.0
2026-05-06 02:00:00,Tarapaca220,67.8
2026-05-06 02:00:00,Atacama220_BP1,65.2
2026-05-06 02:00:00,Crucero220,64.8
2026-05-06 02:00:00,Cardones220,62.1
2026-05-06 02:00:00,PAzucar220,60.5
2026-05-06 02:00:00,Quillota220,57.6
2026-05-06 02:00:00,Charrua220,56.0
2026-05-06 02:00:00,PMontt220,25.5
2026-05-06 03:00:00,Tarapaca220,67.7
2026-05-06 03:00:00,Atacama220_BP1,65.1
2026-05-06 03:00:00,Crucero220,64.7
2026-05-06 03:00:00,Cardones220,62.0
2026-05-06 03:00:00,PAzucar220,60.4
2026-05-06 03:00:00,Quillota220,57.5
2026-05-06 03:00:00,Charrua220,55.8
2026-05-06 03:00:00,PMontt220,7.8
2026-05-06 04:00:00,Tarapaca220,67.7
2026-05-06 04:00:00,Atacama220_BP1,65.1
2026-05-06 04:00:00,Crucero220,64.7
2026-05-06 04:00:00,Cardones220,61.8
2026-05-06 04:00:00,PAzucar220,60.1
2026-05-06 04:00:00,Quillota220,57.1
2026-05-06 04:00:00,Charrua220,55.4
2026-05-06 04:00:00,PMontt220,9.4
2026-05-06 05:00:00,Tarapaca220,68.6
2026-05-06 05:00:00,Atacama220_BP1,66.5
2026-05-06 05:00:00,Crucero220,66.0
2026-05-06 05:00:00,Cardones220,64.1
2026-05-06 05:00:00,PAzucar220,63.0
2026-05-06 05:00:00,Quillota220,60.8
2026-05-06 05:00:00,Charrua220,58.8
2026-05-06 05:00:00,PMontt220,11.5
2026-05-06 06:00:00,Tarapaca220,67.5
2026-05-06 06:00:00,Atacama220_BP1,66.5
2026-05-06 06:00:00,Crucero220,66.0
2026-05-06 06:00:00,Cardones220,64.2
2026-05-06 06:00:00,PAzucar220,63.2
2026-05-06 06:00:00,Quillota220,61.2
2026-05-06 06:00:00,Charrua220,59.6
2026-05-06 06:00:00,PMontt220,44.5
2026-05-06 07:00:00,Tarapaca220,61.6
2026-05-06 07:00:00,Quillota220,61.4
2026-05-06 07:00:00,PAzucar220,61.4
2026-05-06 07:00:00,Charrua220,61.0
2026-05-06 07:00:00,Atacama220_BP1,60.8
2026-05-06 07:00:00,Cardones220,60.5
2026-05-06 07:00:00,Crucero220,60.0
2026-05-06 07:00:00,PMontt220,59.3
2026-05-06 08:00:00,PMontt220,62.5
2026-05-06 08:00:00,Charrua220,61.7
2026-05-06 08:00:00,Quillota220,60.8
2026-05-06 08:00:00,PAzucar220,58.3
2026-05-06 08:00:00,Cardones220,55.4
2026-05-06 08:00:00,Atacama220_BP1,54.6
2026-05-06 08:00:00,Tarapaca220,54.5
2026-05-06 08:00:00,Crucero220,53.6
2026-05-06 09:00:00,PMontt220,59.6
2026-05-06 09:00:00,Charrua220,56.2
2026-05-06 09:00:00,Quillota220,54.8
2026-05-06 09:00:00,PAzucar220,51.6
2026-05-06 09:00:00,Cardones220,48.3
2026-05-06 09:00:00,Tarapaca220,48.2
2026-05-06 09:00:00,Atacama220_BP1,47.4
2026-05-06 09:00:00,Crucero220,46.7
2026-05-06 10:00:00,PMontt220,59.9
2026-05-06 10:00:00,Charrua220,56.3
2026-05-06 10:00:00,Quillota220,54.8
2026-05-06 10:00:00,PAzucar220,51.7
2026-05-06 10:00:00,Cardones220,48.4
2026-05-06 10:00:00,Tarapaca220,48.2
2026-05-06 10:00:00,Atacama220_BP1,47.6
2026-05-06 10:00:00,Crucero220,46.8
2026-05-06 11:00:00,PMontt220,60.5
2026-05-06 11:00:00,Charrua220,56.4
2026-05-06 11:00:00,Quillota220,54.9
2026-05-06 11:00:00,PAzucar220,51.7
2026-05-06 11:00:00,Tarapaca220,50.4
2026-05-06 11:00:00,Cardones220,48.6
2026-05-06 11:00:00,Atacama220_BP1,48.3
2026-05-06 11:00:00,Crucero220,47.9
2026-05-06 12:00:00,PMontt220,60.5
2026-05-06 12:00:00,Charrua220,56.2
2026-05-06 12:00:00,Quillota220,54.8
2026-05-06 12:00:00,PAzucar220,51.6
2026-05-06 12:00:00,Tarapaca220,50.0
2026-05-06 12:00:00,Cardones220,48.6
2026-05-06 12:00:00,Atacama220_BP1,48.3
2026-05-06 12:00:00,Crucero220,47.9
2026-05-06 13:00:00,PMontt220,61.0
2026-05-06 13:00:00,Charrua220,56.2
2026-05-06 13:00:00,Quillota220,54.9
2026-05-06 13:00:00,PAzucar220,51.6
2026-05-06 13:00:00,Tarapaca220,50.2
2026-05-06 13:00:00,Cardones220,48.7
2026-05-06 13:00:00,Atacama220_BP1,48.5
2026-05-06 13:00:00,Crucero220,48.3
2026-05-06 14:00:00,PMontt220,61.6
2026-05-06 14:00:00,Charrua220,56.2
2026-05-06 14:00:00,Quillota220,54.9
2026-05-06 14:00:00,PAzucar220,51.7
2026-05-06 14:00:00,Tarapaca220,50.6
2026-05-06 14:00:00,Cardones220,48.7
2026-05-06 14:00:00,Atacama220_BP1,48.4
2026-05-06 14:00:00,Crucero220,48.2
2026-05-06 15:00:00,PMontt220,62.0
2026-05-06 15:00:00,Charrua220,56.3
2026-05-06 15:00:00,Quillota220,54.8
2026-05-06 15:00:00,PAzucar220,50.4
2026-05-06 15:00:00,Tarapaca220,50.3
2026-05-06 15:00:00,Atacama220_BP1,48.3
2026-05-06 15:00:00,Cardones220,48.1
2026-05-06 15:00:00,Crucero220,48.1
2026-05-06 16:00:00,PMontt220,61.3
2026-05-06 16:00:00,Charrua220,56.3
2026-05-06 16:00:00,Quillota220,54.8
2026-05-06 16:00:00,PAzucar220,50.1
2026-05-06 16:00:00,Tarapaca220,49.5
2026-05-06 16:00:00,Cardones220,47.9
2026-05-06 16:00:00,Atacama220_BP1,47.8
2026-05-06 16:00:00,Crucero220,47.4
2026-05-06 17:00:00,PMontt220,65.0
2026-05-06 17:00:00,Charrua220,61.3
2026-05-06 17:00:00,Quillota220,60.9
2026-05-06 17:00:00,PAzucar220,58.0
2026-05-06 17:00:00,Cardones220,55.2
2026-05-06 17:00:00,Tarapaca220,54.6
2026-05-06 17:00:00,Atacama220_BP1,53.6
2026-05-06 17:00:00,Crucero220,52.8
2026-05-06 18:00:00,PMontt220,63.1
2026-05-06 18:00:00,Quillota220,60.9
2026-05-06 18:00:00,Charrua220,60.6
2026-05-06 18:00:00,PAzucar220,58.6
2026-05-06 18:00:00,Cardones220,56.5
2026-05-06 18:00:00,Atacama220_BP1,54.4
2026-05-06 18:00:00,Tarapaca220,54.0
2026-05-06 18:00:00,Crucero220,53.4
2026-05-06 19:00:00,PMontt220,63.0
2026-05-06 19:00:00,Charrua220,60.7
2026-05-06 19:00:00,Quillota220,60.6
2026-05-06 19:00:00,PAzucar220,59.6
2026-05-06 19:00:00,Cardones220,58.3
2026-05-06 19:00:00,Tarapaca220,58.2
2026-05-06 19:00:00,Atacama220_BP1,57.9
2026-05-06 19:00:00,Crucero220,57.0
2026-05-06 20:00:00,PMontt220,62.3
2026-05-06 20:00:00,Charrua220,60.9
2026-05-06 20:00:00,Quillota220,60.6
2026-05-06 20:00:00,PAzucar220,59.7
2026-05-06 20:00:00,Tarapaca220,58.8
2026-05-06 20:00:00,Cardones220,58.7
2026-05-06 20:00:00,Atacama220_BP1,58.5
2026-05-06 20:00:00,Crucero220,57.3
2026-05-06 21:00:00,Tarapaca220,60.8
2026-05-06 21:00:00,Charrua220,60.7
2026-05-06 21:00:00,Quillota220,60.6
2026-05-06 21:00:00,Atacama220_BP1,60.6
2026-05-06 21:00:00,PMontt220,60.5
2026-05-06 21:00:00,PAzucar220,60.2
2026-05-06 21:00:00,Crucero220,59.7
2026-05-06 21:00:00,Cardones220,59.6
2026-05-06 22:00:00,PMontt220,60.6
2026-05-06 22:00:00,Quillota220,60.6
2026-05-06 22:00:00,Charrua220,60.6
2026-05-06 22:00:00,Tarapaca220,60.2
2026-05-06 22:00:00,Atacama220_BP1,59.9
2026-05-06 22:00:00,PAzucar220,59.8
2026-05-06 22:00:00,Cardones220,59.3
2026-05-06 22:00:00,Crucero220,58.9
2026-05-06 23:00:00,Tarapaca220,65.4
2026-05-06 23:00:00,Atacama220_BP1,62.9
2026-05-06 23:00:00,Crucero220,62.2
2026-05-06 23:00:00,Cardones220,61.0
2026-05-06 23:00:00,Quillota220,60.9
2026-05-06 23:00:00,Charrua220,60.7
2026-05-06 23:00:00,PAzucar220,60.7
2026-05-06 23:00:00,PMontt220,60.1
2026-05-07 00:00:00,Tarapaca220,67.7
2026-05-07 00:00:00,Atacama220_BP1,65.6
2026-05-07 00:00:00,Crucero220,65.1
2026-05-07 00:00:00,Cardones220,61.9
2026-05-07 00:00:00,PAzucar220,60.2
2026-05-07 00:00:00,Quillota220,59.5
2026-05-07 00:00:00,Charrua220,58.1
2026-05-07 00:00:00,PMontt220,57.0
2026-05-07 01:00:00,Tarapaca220,68.5
2026-05-07 01:00:00,Atacama220_BP1,65.7
2026-05-07 01:00:00,Crucero220,65.2
2026-05-07 01:00:00,Cardones220,61.9
2026-05-07 01:00:00,PAzucar220,60.0
2026-05-07 01:00:00,Quillota220,59.3
2026-05-07 01:00:00,Charrua220,58.2
2026-05-07 01:00:00,PMontt220,55.9
2026-05-07 02:00:00,Tarapaca220,67.6
2026-05-07 02:00:00,Atacama220_BP1,64.9
2026-05-07 02:00:00,Crucero220,64.4
2026-05-07 02:00:00,Cardones220,60.4
2026-05-07 02:00:00,Quillota220,58.9
2026-05-07 02:00:00,Charrua220,58.1
2026-05-07 02:00:00,PAzucar220,57.7
2026-05-07 02:00:00,PMontt220,55.6
2026-05-07 03:00:00,Tarapaca220,67.6
2026-05-07 03:00:00,Atacama220_BP1,64.9
2026-05-07 03:00:00,Crucero220,64.4
2026-05-07 03:00:00,Cardones220,60.4
2026-05-07 03:00:00,Quillota220,58.9
2026-05-07 03:00:00,Charrua220,58.2
2026-05-07 03:00:00,PAzucar220,57.6
2026-05-07 03:00:00,PMontt220,55.8
2026-05-07 04:00:00,Tarapaca220,67.6
2026-05-07 04:00:00,Atacama220_BP1,64.9
2026-05-07 04:00:00,Crucero220,64.4
2026-05-07 04:00:00,Cardones220,60.4
2026-05-07 04:00:00,Quillota220,58.9
