Fecha Hora,Barra,Costo Marginal [USD/MWh]
2025-10-18 00:00:00.000000,Tarapaca220,76.2
2025-10-18 00:00:00.000000,Atacama220_BP1,74.0
2025-10-18 00:00:00.000000,Crucero220,73.1
2025-10-18 00:00:00.000000,Cardones220,71.1
2025-10-18 00:00:00.000000,PAzucar220,69.5
2025-10-18 00:00:00.000000,Quillota220,67.5
2025-10-18 00:00:00.000000,Charrua220,50.6
2025-10-18 00:00:00.000000,PMontt220,2.1
2025-10-18 01:00:00.000000,Tarapaca220,79.1
2025-10-18 01:00:00.000000,Atacama220_BP1,76.3
2025-10-18 01:00:00.000000,Crucero220,75.3
2025-10-18 01:00:00.000000,Cardones220,72.4
2025-10-18 01:00:00.000000,PAzucar220,70.3
2025-10-18 01:00:00.000000,Quillota220,67.2
2025-10-18 01:00:00.000000,Charrua220,48.4
2025-10-18 01:00:00.000000,PMontt220,0.0
2025-10-18 02:00:00.000000,Tarapaca220,79.0
2025-10-18 02:00:00.000000,Atacama220_BP1,77.2
2025-10-18 02:00:00.000000,Crucero220,75.8
2025-10-18 02:00:00.000000,Cardones220,72.9
2025-10-18 02:00:00.000000,PAzucar220,70.6
2025-10-18 02:00:00.000000,Quillota220,67.2
2025-10-18 02:00:00.000000,Charrua220,48.3
2025-10-18 02:00:00.000000,PMontt220,0.0
2025-10-18 03:00:00.000000,Tarapaca220,79.9
2025-10-18 03:00:00.000000,Atacama220_BP1,77.7
2025-10-18 03:00:00.000000,Crucero220,76.4
2025-10-18 03:00:00.000000,Cardones220,73.3
2025-10-18 03:00:00.000000,PAzucar220,70.9
2025-10-18 03:00:00.000000,Quillota220,67.1
2025-10-18 03:00:00.000000,Charrua220,48.2
2025-10-18 03:00:00.000000,PMontt220,0.0
2025-10-18 04:00:00.000000,Tarapaca220,79.3
2025-10-18 04:00:00.000000,Atacama220_BP1,77.1
2025-10-18 04:00:00.000000,Crucero220,75.8
2025-10-18 04:00:00.000000,Cardones220,72.9
2025-10-18 04:00:00.000000,PAzucar220,70.5
2025-10-18 04:00:00.000000,Quillota220,66.7
2025-10-18 04:00:00.000000,Charrua220,47.9
2025-10-18 04:00:00.000000,PMontt220,0.0
2025-10-18 05:00:00.000000,Tarapaca220,79.6
2025-10-18 05:00:00.000000,Atacama220_BP1,77.5
2025-10-18 05:00:00.000000,Crucero220,76.2
2025-10-18 05:00:00.000000,Cardones220,73.2
2025-10-18 05:00:00.000000,PAzucar220,70.9
2025-10-18 05:00:00.000000,Quillota220,67.0
2025-10-18 05:00:00.000000,Charrua220,48.2
2025-10-18 05:00:00.000000,PMontt220,0.0
2025-10-18 06:00:00.000000,Tarapaca220,65.5
2025-10-18 06:00:00.000000,Atacama220_BP1,63.8
2025-10-18 06:00:00.000000,Crucero220,62.7
2025-10-18 06:00:00.000000,Cardones220,60.3
2025-10-18 06:00:00.000000,PAzucar220,58.6
2025-10-18 06:00:00.000000,Quillota220,56.8
2025-10-18 06:00:00.000000,Charrua220,48.8
2025-10-18 06:00:00.000000,PMontt220,0.0
2025-10-18 07:00:00.000000,Tarapaca220,57.9
2025-10-18 07:00:00.000000,Atacama220_BP1,56.3
2025-10-18 07:00:00.000000,Crucero220,55.3
2025-10-18 07:00:00.000000,Cardones220,53.9
2025-10-18 07:00:00.000000,PAzucar220,52.9
2025-10-18 07:00:00.000000,Quillota220,52.4
2025-10-18 07:00:00.000000,Charrua220,47.8
2025-10-18 07:00:00.000000,PMontt220,4.2
2025-10-18 08:00:00.000000,Quillota220,3.4
2025-10-18 08:00:00.000000,PMontt220,3.3
2025-10-18 08:00:00.000000,Charrua220,3.3
2025-10-18 08:00:00.000000,PAzucar220,3.2
2025-10-18 08:00:00.000000,Tarapaca220,3.1
2025-10-18 08:00:00.000000,Atacama220_BP1,3.1
2025-10-18 08:00:00.000000,Cardones220,3.1
2025-10-18 08:00:00.000000,Crucero220,3.1
2025-10-18 09:00:00.000000,Atacama220_BP1,0.0
2025-10-18 09:00:00.000000,Cardones220,0.0
2025-10-18 09:00:00.000000,Charrua220,0.0
2025-10-18 09:00:00.000000,Crucero220,0.0
2025-10-18 09:00:00.000000,PAzucar220,0.0
2025-10-18 09:00:00.000000,PMontt220,0.0
2025-10-18 09:00:00.000000,Quillota220,0.0
2025-10-18 09:00:00.000000,Tarapaca220,0.0
2025-10-18 10:00:00.000000,Atacama220_BP1,0.0
2025-10-18 10:00:00.000000,Cardones220,0.0
2025-10-18 10:00:00.000000,Charrua220,0.0
2025-10-18 10:00:00.000000,Crucero220,0.0
2025-10-18 10:00:00.000000,PAzucar220,0.0
2025-10-18 10:00:00.000000,PMontt220,0.0
2025-10-18 10:00:00.000000,Quillota220,0.0
2025-10-18 10:00:00.000000,Tarapaca220,0.0
2025-10-18 11:00:00.000000,Atacama220_BP1,0.0
2025-10-18 11:00:00.000000,Cardones220,0.0
2025-10-18 11:00:00.000000,Charrua220,0.0
2025-10-18 11:00:00.000000,Crucero220,0.0
2025-10-18 11:00:00.000000,PAzucar220,0.0
2025-10-18 11:00:00.000000,PMontt220,0.0
2025-10-18 11:00:00.000000,Quillota220,0.0
2025-10-18 11:00:00.000000,Tarapaca220,0.0
2025-10-18 12:00:00.000000,Atacama220_BP1,0.0
2025-10-18 12:00:00.000000,Cardones220,0.0
2025-10-18 12:00:00.000000,Charrua220,0.0
2025-10-18 12:00:00.000000,Crucero220,0.0
2025-10-18 12:00:00.000000,PAzucar220,0.0
2025-10-18 12:00:00.000000,PMontt220,0.0
2025-10-18 12:00:00.000000,Quillota220,0.0
2025-10-18 12:00:00.000000,Tarapaca220,0.0
2025-10-18 13:00:00.000000,Atacama220_BP1,0.0
2025-10-18 13:00:00.000000,Cardones220,0.0
2025-10-18 13:00:00.000000,Charrua220,0.0
2025-10-18 13:00:00.000000,Crucero220,0.0
2025-10-18 13:00:00.000000,PAzucar220,0.0
2025-10-18 13:00:00.000000,PMontt220,0.0
2025-10-18 13:00:00.000000,Quillota220,0.0
2025-10-18 13:00:00.000000,Tarapaca220,0.0
2025-10-18 14:00:00.000000,Atacama220_BP1,0.0
2025-10-18 14:00:00.000000,Cardones220,0.0
2025-10-18 14:00:00.000000,Charrua220,0.0
2025-10-18 14:00:00.000000,Crucero220,0.0
2025-10-18 14:00:00.000000,PAzucar220,0.0
2025-10-18 14:00:00.000000,PMontt220,0.0
2025-10-18 14:00:00.000000,Quillota220,0.0
2025-10-18 14:00:00.000000,Tarapaca220,0.0
2025-10-18 15:00:00.000000,Atacama220_BP1,0.0
2025-10-18 15:00:00.000000,Cardones220,0.0
2025-10-18 15:00:00.000000,Charrua220,0.0
2025-10-18 15:00:00.000000,Crucero220,0.0
2025-10-18 15:00:00.000000,PAzucar220,0.0
2025-10-18 15:00:00.000000,PMontt220,0.0
2025-10-18 15:00:00.000000,Quillota220,0.0
2025-10-18 15:00:00.000000,Tarapaca220,0.0
2025-10-18 16:00:00.000000,Atacama220_BP1,0.0
2025-10-18 16:00:00.000000,Cardones220,0.0
2025-10-18 16:00:00.000000,Charrua220,0.0
2025-10-18 16:00:00.000000,Crucero220,0.0
2025-10-18 16:00:00.000000,PAzucar220,0.0
2025-10-18 16:00:00.000000,PMontt220,0.0
2025-10-18 16:00:00.000000,Quillota220,0.0
2025-10-18 16:00:00.000000,Tarapaca220,0.0
2025-10-18 17:00:00.000000,Atacama220_BP1,0.0
2025-10-18 17:00:00.000000,Cardones220,0.0
2025-10-18 17:00:00.000000,Charrua220,0.0
2025-10-18 17:00:00.000000,Crucero220,0.0
2025-10-18 17:00:00.000000,PAzucar220,0.0
2025-10-18 17:00:00.000000,PMontt220,0.0
2025-10-18 17:00:00.000000,Quillota220,0.0
2025-10-18 17:00:00.000000,Tarapaca220,0.0
2025-10-18 18:00:00.000000,Quillota220,32.4
2025-10-18 18:00:00.000000,PMontt220,31.8
2025-10-18 18:00:00.000000,Charrua220,31.2
2025-10-18 18:00:00.000000,PAzucar220,29.9
2025-10-18 18:00:00.000000,Tarapaca220,28.5
2025-10-18 18:00:00.000000,Cardones220,28.4
2025-10-18 18:00:00.000000,Atacama220_BP1,28.0
2025-10-18 18:00:00.000000,Crucero220,27.5
2025-10-18 19:00:00.000000,Quillota220,55.7
2025-10-18 19:00:00.000000,Tarapaca220,55.2
2025-10-18 19:00:00.000000,PAzucar220,53.8
2025-10-18 19:00:00.000000,Charrua220,53.1
2025-10-18 19:00:00.000000,Atacama220_BP1,52.9
2025-10-18 19:00:00.000000,Cardones220,52.8
2025-10-18 19:00:00.000000,Crucero220,51.9
2025-10-18 19:00:00.000000,PMontt220,51.7
2025-10-18 20:00:00.000000,Tarapaca220,58.2
2025-10-18 20:00:00.000000,Quillota220,58.0
2025-10-18 20:00:00.000000,PAzucar220,56.5
2025-10-18 20:00:00.000000,Atacama220_BP1,56.3
2025-10-18 20:00:00.000000,Cardones220,55.8
2025-10-18 20:00:00.000000,Crucero220,54.9
2025-10-18 20:00:00.000000,PMontt220,54.8
2025-10-18 20:00:00.000000,Charrua220,54.8
2025-10-18 21:00:00.000000,Tarapaca220,59.2
2025-10-18 21:00:00.000000,Quillota220,57.9
2025-10-18 21:00:00.000000,Atacama220_BP1,57.2
2025-10-18 21:00:00.000000,PAzucar220,56.8
2025-10-18 21:00:00.000000,Cardones220,56.3
2025-10-18 21:00:00.000000,Crucero220,55.9
2025-10-18 21:00:00.000000,Charrua220,54.4
2025-10-18 21:00:00.000000,PMontt220,54.4
2025-10-18 22:00:00.000000,Tarapaca220,61.1
2025-10-18 22:00:00.000000,Atacama220_BP1,59.1
2025-10-18 22:00:00.000000,Crucero220,57.9
2025-10-18 22:00:00.000000,Quillota220,57.9
2025-10-18 22:00:00.000000,Cardones220,57.6
2025-10-18 22:00:00.000000,PAzucar220,57.5
2025-10-18 22:00:00.000000,Charrua220,54.0
2025-10-18 22:00:00.000000,PMontt220,52.6
2025-10-18 23:00:00.000000,Tarapaca220,62.8
2025-10-18 23:00:00.000000,Atacama220_BP1,60.3
2025-10-18 23:00:00.000000,Crucero220,59.3
2025-10-18 23:00:00.000000,Cardones220,58.5
2025-10-18 23:00:00.000000,PAzucar220,58.0
2025-10-18 23:00:00.000000,Quillota220,58.0
2025-10-18 23:00:00.000000,Charrua220,53.9
2025-10-18 23:00:00.000000,PMontt220,52.5
2025-10-19 00:00:00.000000,Tarapaca220,70.9
2025-10-19 00:00:00.000000,Atacama220_BP1,68.9
2025-10-19 00:00:00.000000,Crucero220,68.2
2025-10-19 00:00:00.000000,Cardones220,65.9
2025-10-19 00:00:00.000000,PAzucar220,64.4
2025-10-19 00:00:00.000000,Quillota220,63.4
2025-10-19 00:00:00.000000,Charrua220,58.1
2025-10-19 00:00:00.000000,PMontt220,55.5
2025-10-19 01:00:00.000000,Tarapaca220,70.2
2025-10-19 01:00:00.000000,Atacama220_BP1,68.1
2025-10-19 01:00:00.000000,Crucero220,67.4
2025-10-19 01:00:00.000000,Cardones220,64.9
2025-10-19 01:00:00.000000,PAzucar220,63.0
2025-10-19 01:00:00.000000,Quillota220,61.6
2025-10-19 01:00:00.000000,Charrua220,56.5
2025-10-19 01:00:00.000000,PMontt220,52.8
2025-10-19 02:00:00.000000,Tarapaca220,70.2
2025-10-19 02:00:00.000000,Atacama220_BP1,68.2
2025-10-19 02:00:00.000000,Crucero220,67.5
2025-10-19 02:00:00.000000,Cardones220,65.0
2025-10-19 02:00:00.000000,PAzucar220,63.1
2025-10-19 02:00:00.000000,Quillota220,61.6
2025-10-19 02:00:00.000000,Charrua220,56.6
2025-10-19 02:00:00.000000,PMontt220,52.4
2025-10-19 03:00:00.000000,Tarapaca220,65.6
2025-10-19 03:00:00.000000,Atacama220_BP1,63.0
2025-10-19 03:00:00.000000,Crucero220,62.4
2025-10-19 03:00:00.000000,Cardones220,60.1
2025-10-19 03:00:00.000000,PAzucar220,58.5
2025-10-19 03:00:00.000000,Quillota220,56.9
2025-10-19 03:00:00.000000,Charrua220,50.9
