Fecha Hora,Barra,Costo Marginal [USD/MWh]
2026-02-22 00:00:00.000000,Tarapaca220,61.3
2026-02-22 00:00:00.000000,Atacama220_BP1,58.3
2026-02-22 00:00:00.000000,Crucero220,58.2
2026-02-22 00:00:00.000000,Cardones220,56.8
2026-02-22 00:00:00.000000,PAzucar220,55.9
2026-02-22 00:00:00.000000,Quillota220,54.7
2026-02-22 00:00:00.000000,Charrua220,53.0
2026-02-22 00:00:00.000000,PMontt220,36.9
2026-02-22 01:00:00.000000,Tarapaca220,62.6
2026-02-22 01:00:00.000000,Crucero220,59.4
2026-02-22 01:00:00.000000,Atacama220_BP1,59.4
2026-02-22 01:00:00.000000,Cardones220,57.4
2026-02-22 01:00:00.000000,PAzucar220,56.1
2026-02-22 01:00:00.000000,Quillota220,54.3
2026-02-22 01:00:00.000000,Charrua220,52.6
2026-02-22 01:00:00.000000,PMontt220,27.7
2026-02-22 02:00:00.000000,Tarapaca220,63.6
2026-02-22 02:00:00.000000,Crucero220,60.5
2026-02-22 02:00:00.000000,Atacama220_BP1,60.4
2026-02-22 02:00:00.000000,Cardones220,58.1
2026-02-22 02:00:00.000000,PAzucar220,56.6
2026-02-22 02:00:00.000000,Quillota220,54.3
2026-02-22 02:00:00.000000,Charrua220,52.8
2026-02-22 02:00:00.000000,PMontt220,29.4
2026-02-22 03:00:00.000000,Tarapaca220,64.0
2026-02-22 03:00:00.000000,Crucero220,61.0
2026-02-22 03:00:00.000000,Atacama220_BP1,60.8
2026-02-22 03:00:00.000000,Cardones220,58.5
2026-02-22 03:00:00.000000,PAzucar220,56.8
2026-02-22 03:00:00.000000,Quillota220,54.3
2026-02-22 03:00:00.000000,Charrua220,52.8
2026-02-22 03:00:00.000000,PMontt220,27.1
2026-02-22 04:00:00.000000,Tarapaca220,62.2
2026-02-22 04:00:00.000000,Crucero220,59.3
2026-02-22 04:00:00.000000,Atacama220_BP1,59.1
2026-02-22 04:00:00.000000,Cardones220,57.0
2026-02-22 04:00:00.000000,PAzucar220,55.5
2026-02-22 04:00:00.000000,Quillota220,53.1
2026-02-22 04:00:00.000000,Charrua220,51.6
2026-02-22 04:00:00.000000,PMontt220,26.2
2026-02-22 05:00:00.000000,Tarapaca220,62.8
2026-02-22 05:00:00.000000,Crucero220,59.9
2026-02-22 05:00:00.000000,Atacama220_BP1,59.7
2026-02-22 05:00:00.000000,Cardones220,58.0
2026-02-22 05:00:00.000000,PAzucar220,56.7
2026-02-22 05:00:00.000000,Quillota220,54.4
2026-02-22 05:00:00.000000,Charrua220,52.6
2026-02-22 05:00:00.000000,PMontt220,23.1
2026-02-22 06:00:00.000000,Tarapaca220,62.6
2026-02-22 06:00:00.000000,Crucero220,59.7
2026-02-22 06:00:00.000000,Atacama220_BP1,59.6
2026-02-22 06:00:00.000000,Cardones220,58.0
2026-02-22 06:00:00.000000,PAzucar220,56.7
2026-02-22 06:00:00.000000,Quillota220,54.4
2026-02-22 06:00:00.000000,Charrua220,52.5
2026-02-22 06:00:00.000000,PMontt220,21.2
2026-02-22 07:00:00.000000,Tarapaca220,62.2
2026-02-22 07:00:00.000000,Crucero220,59.3
2026-02-22 07:00:00.000000,Atacama220_BP1,59.1
2026-02-22 07:00:00.000000,Cardones220,57.4
2026-02-22 07:00:00.000000,PAzucar220,56.1
2026-02-22 07:00:00.000000,Quillota220,54.3
2026-02-22 07:00:00.000000,Charrua220,51.4
2026-02-22 07:00:00.000000,PMontt220,25.8
2026-02-22 08:00:00.000000,Tarapaca220,45.8
2026-02-22 08:00:00.000000,Atacama220_BP1,44.6
2026-02-22 08:00:00.000000,Crucero220,44.2
2026-02-22 08:00:00.000000,Cardones220,42.9
2026-02-22 08:00:00.000000,PAzucar220,42.7
2026-02-22 08:00:00.000000,Quillota220,42.3
2026-02-22 08:00:00.000000,Charrua220,40.9
2026-02-22 08:00:00.000000,PMontt220,25.9
2026-02-22 09:00:00.000000,Quillota220,37.5
2026-02-22 09:00:00.000000,PMontt220,14.0
2026-02-22 09:00:00.000000,PAzucar220,13.3
2026-02-22 09:00:00.000000,Charrua220,12.6
2026-02-22 09:00:00.000000,Tarapaca220,10.7
2026-02-22 09:00:00.000000,Cardones220,10.7
2026-02-22 09:00:00.000000,Atacama220_BP1,10.5
2026-02-22 09:00:00.000000,Crucero220,10.4
2026-02-22 10:00:00.000000,Quillota220,17.6
2026-02-22 10:00:00.000000,PAzucar220,1.3
2026-02-22 10:00:00.000000,PMontt220,0.6
2026-02-22 10:00:00.000000,Charrua220,0.6
2026-02-22 10:00:00.000000,Atacama220_BP1,0.0
2026-02-22 10:00:00.000000,Cardones220,0.0
2026-02-22 10:00:00.000000,Crucero220,0.0
2026-02-22 10:00:00.000000,Tarapaca220,0.0
2026-02-22 11:00:00.000000,PMontt220,55.1
2026-02-22 11:00:00.000000,Atacama220_BP1,0.0
2026-02-22 11:00:00.000000,Cardones220,0.0
2026-02-22 11:00:00.000000,Charrua220,0.0
2026-02-22 11:00:00.000000,Crucero220,0.0
2026-02-22 11:00:00.000000,PAzucar220,0.0
2026-02-22 11:00:00.000000,Quillota220,0.0
2026-02-22 11:00:00.000000,Tarapaca220,0.0
2026-02-22 12:00:00.000000,Atacama220_BP1,0.0
2026-02-22 12:00:00.000000,Cardones220,0.0
2026-02-22 12:00:00.000000,Charrua220,0.0
2026-02-22 12:00:00.000000,Crucero220,0.0
2026-02-22 12:00:00.000000,PAzucar220,0.0
2026-02-22 12:00:00.000000,PMontt220,0.0
2026-02-22 12:00:00.000000,Quillota220,0.0
2026-02-22 12:00:00.000000,Tarapaca220,0.0
2026-02-22 13:00:00.000000,PMontt220,55.2
2026-02-22 13:00:00.000000,Atacama220_BP1,0.0
2026-02-22 13:00:00.000000,Cardones220,0.0
2026-02-22 13:00:00.000000,Charrua220,0.0
2026-02-22 13:00:00.000000,Crucero220,0.0
2026-02-22 13:00:00.000000,PAzucar220,0.0
2026-02-22 13:00:00.000000,Quillota220,0.0
2026-02-22 13:00:00.000000,Tarapaca220,0.0
2026-02-22 14:00:00.000000,PMontt220,54.8
2026-02-22 14:00:00.000000,Atacama220_BP1,0.0
2026-02-22 14:00:00.000000,Cardones220,0.0
2026-02-22 14:00:00.000000,Charrua220,0.0
2026-02-22 14:00:00.000000,Crucero220,0.0
2026-02-22 14:00:00.000000,PAzucar220,0.0
2026-02-22 14:00:00.000000,Quillota220,0.0
